,model_id,gene_symbol,rsem_tpm,z_score,gene_expression_level
57131564,SIDM00719,E2F1,7.8376,2.391855599445907,high
57131807,SIDM00719,AXIN1,5.1412,1.6978915885972166,high
57131843,SIDM00719,EEF2K,1.7181,-2.585697337720552,low
57132355,SIDM00719,EZH2,7.1256,1.3172973887387578,high
57132379,SIDM00719,RHEB,7.7969,0.7486593181411397,normal
57133665,SIDM00719,ZBTB17,5.2994,1.2370990176362986,high
57134025,SIDM00719,MXI1,4.8151,-0.12004824249624514,normal
57134144,SIDM00719,APAF1,5.2016,2.0607045519433598,high
57134171,SIDM00719,SPOP,5.3632,0.03524867327610275,normal
57134332,SIDM00719,TWIST1,3.8826,0.6436904632527568,normal
57134498,SIDM00719,NCOA3,4.5311,0.8388332018030209,normal
57134627,SIDM00719,RUNX2,0.3103,-1.0447857909576475,low
57134767,SIDM00719,BMP2,2.111,0.8147970158595459,normal
57135079,SIDM00719,SMO,0.6041,-0.9042512204051215,normal
57135183,SIDM00719,FOXA1,7.2981,1.2112013774403967,high
57135423,SIDM00719,COX4I2,0.0286,-0.1598303435579478,normal
57135863,SIDM00719,VHL,5.3096,0.5307138076310098,normal
57135917,SIDM00719,LDHA,9.0391,-0.388248087606699,normal
57136017,SIDM00719,ETS1,5.1119,0.5816832674590656,normal
57136159,SIDM00719,MDM2,6.6915,0.9077266641499634,normal
57136422,SIDM00719,MYC,2.9317,-0.7888990911748583,normal
57136692,SIDM00719,IDH1,6.6785,0.6060510823433669,normal
57136773,SIDM00719,EGF,0.0144,-0.7790587439812854,normal
57136876,SIDM00719,BRCA2,4.1795,1.376970398271836,high
57136895,SIDM00719,RB1,3.0976,-0.7713466650952934,normal
57137084,SIDM00719,NCOR1,5.6343,0.3996876475898423,normal
57137890,SIDM00719,EGFR,2.2203,0.3068417293693363,normal
57138220,SIDM00719,ATM,5.5595,0.5542530877023615,normal
57138536,SIDM00719,PDK1,4.8384,1.351710115219743,high
57139134,SIDM00719,ERG,0.6508,1.0007328596921679,high
57140354,SIDM00719,TERT,2.6982,1.466209159376858,high
57140433,SIDM00719,SHH,0.0144,-0.3270506123779984,normal
57140495,SIDM00719,YWHAZ,10.0645,0.7371695434043799,normal
57140812,SIDM00719,FRS2,4.4502,0.37738679938610914,normal
57141171,SIDM00719,EEF2,9.7141,-0.43311121383617296,normal
57141279,SIDM00719,FADD,4.5021,-0.4279283728922592,normal
57141522,SIDM00719,AR,1.3219,-0.006811878864215316,normal
57141804,SIDM00719,FOS,2.189,-1.1937759085852049,low
57141861,SIDM00719,CDH2,7.5002,1.5657544448606502,high
57142146,SIDM00719,BCL2,6.64,2.5002867981092796,high
57142171,SIDM00719,PTEN,4.5103,-0.2598217660867316,normal
57142808,SIDM00719,ATR,3.6182,-0.5095269218173575,normal
57143315,SIDM00719,JUN,5.7227,0.4722681750859784,normal
57144732,SIDM00719,MED12,4.8914,1.0786012514969938,high
57145052,SIDM00719,PTCH1,4.1227,0.8264517426734926,normal
57146046,SIDM00719,NCOR2,6.6991,0.7017083059413248,normal
57146115,SIDM00719,NF1,4.6473,0.3137462963894491,normal
57148116,SIDM00719,DAXX,5.9864,0.3336776317084506,normal
57211391,SIDM00292,BAD,6.6572,1.2179591940718728,high
57211409,SIDM00292,CFLAR,5.0152,0.7360900379148771,normal
57211507,SIDM00292,ETV1,5.8071,1.362937020544126,high
57211679,SIDM00292,BRCA1,3.8319,-0.6558232498221926,normal
57212400,SIDM00292,FGFR3,7.1932,2.5874102981556604,high
57213089,SIDM00292,BAX,5.8958,-1.659272288902397,low
57213215,SIDM00292,BIRC5,7.2969,1.182987927576424,high
57213660,SIDM00292,EP300,4.1969,-1.1474536749212025,low
57213886,SIDM00292,E2F1,6.5774,1.2093120289433028,high
57214129,SIDM00292,AXIN1,3.6124,-1.7221936068412584,low
57214165,SIDM00292,EEF2K,3.3561,-0.10132812975178704,normal
57214677,SIDM00292,EZH2,6.3147,0.5830328532845253,normal
57214701,SIDM00292,RHEB,8.2306,1.3671790221022437,high
57215987,SIDM00292,ZBTB17,6.4704,3.0168334590417607,high
57216347,SIDM00292,MXI1,3.1359,-1.389875069580934,low
57216466,SIDM00292,APAF1,4.306,1.0379255671545033,high
57216493,SIDM00292,SPOP,6.3083,1.290368445537933,high
57216654,SIDM00292,TWIST1,3.4725,0.44250185205329773,normal
57216820,SIDM00292,NCOA3,3.121,-0.6232665483359661,normal
57216949,SIDM00292,RUNX2,0.546,-0.866258721796122,normal
57217089,SIDM00292,BMP2,1.1953,0.16841996534662682,normal
57217401,SIDM00292,SMO,1.1699,-0.6007833065859671,normal
57217505,SIDM00292,FOXA1,7.1704,1.1707741240688616,high
57217745,SIDM00292,COX4I2,0.4751,2.1524491918681274,high
57218185,SIDM00292,VHL,5.3614,0.6100745395802692,normal
57218239,SIDM00292,LDHA,10.086,0.7860988380859432,normal
57218339,SIDM00292,ETS1,2.0772,-0.5885186610472805,normal
57218481,SIDM00292,MDM2,6.4704,0.7221467157160599,normal
57218744,SIDM00292,MYC,1.2449,-1.4591165430629915,low
57219014,SIDM00292,IDH1,5.8902,-0.23097466731330785,normal
57219095,SIDM00292,EGF,0.111,-0.7017770934413105,normal
57219198,SIDM00292,BRCA2,2.8135,-0.1726265577110821,normal
57219217,SIDM00292,RB1,4.3646,0.14619581298800324,normal
57219406,SIDM00292,NCOR1,5.0144,-0.29020640863823627,normal
57220212,SIDM00292,EGFR,2.2869,0.34547842335198803,normal
57220542,SIDM00292,ATM,5.8595,0.7929143454241458,normal
57220858,SIDM00292,PDK1,5.2724,1.7423902393021469,high
57221456,SIDM00292,ERG,2.06,4.20241793848864,high
57222676,SIDM00292,TERT,3.2095,1.9912810286966338,high
57222755,SIDM00292,SHH,0.0704,-0.2495741066682186,normal
57222817,SIDM00292,YWHAZ,9.3158,-0.5494334755257912,normal
57223134,SIDM00292,FRS2,4.634,0.523208004740942,normal
57223493,SIDM00292,EEF2,9.7272,-0.4114671751818165,normal
57223601,SIDM00292,FADD,3.9891,-1.0408761749130049,low
57223844,SIDM00292,AR,0.0704,-0.7452493603902831,normal
57224126,SIDM00292,FOS,2.3448,-1.1255810733575888,low
57224183,SIDM00292,CDH2,5.6337,0.8237156671521534,normal
57224468,SIDM00292,BCL2,2.441,-0.021935598828231404,normal
57224493,SIDM00292,PTEN,5.2873,0.482124080067107,normal
57225130,SIDM00292,ATR,4.1538,0.2625897883579333,normal
57225637,SIDM00292,JUN,6.6585,1.0525276988048056,high
57227054,SIDM00292,MED12,4.7252,0.7864983869071289,normal
57227374,SIDM00292,PTCH1,2.5211,-0.2600641369227975,normal
57228368,SIDM00292,NCOR2,6.2943,0.20534537901135536,normal
57228437,SIDM00292,NF1,5.1631,1.0047150609544155,high
57230438,SIDM00292,DAXX,5.9153,0.23307277010107122,normal
57828806,SIDM00444,BAD,5.8117,0.033836806741813406,normal
57828824,SIDM00444,CFLAR,7.7338,3.2011084446932254,high
57828922,SIDM00444,ETV1,0.6135,-1.3205653860255657,low
57829094,SIDM00444,BRCA1,3.851,-0.6360222383524582,normal
57829815,SIDM00444,FGFR3,0.4647,-0.8382472901158419,normal
57830504,SIDM00444,BAX,7.2023,0.06333614174687588,normal
57830630,SIDM00444,BIRC5,5.7366,-0.4030121133303193,normal
57831075,SIDM00444,EP300,5.0325,0.7657905842243315,normal
57831301,SIDM00444,E2F1,4.6023,-0.6440777552970509,normal
57831544,SIDM00444,AXIN1,3.6871,-1.5550819087124947,low
57831580,SIDM00444,EEF2K,3.2765,-0.2220581596384256,normal
57832092,SIDM00444,EZH2,4.6011,-0.9686205046564947,normal
57832116,SIDM00444,RHEB,6.458,-1.1608081285582386,low
57833402,SIDM00444,ZBTB17,4.5091,0.035968249879904275,normal
57833762,SIDM00444,MXI1,5.285,0.2352945552926396,normal
57833881,SIDM00444,APAF1,2.1859,-1.3832375923484603,low
57833908,SIDM00444,SPOP,5.2687,-0.09025002366468975,normal
57834069,SIDM00444,TWIST1,4.5735,0.9826351388872516,normal
57834235,SIDM00444,NCOA3,6.7774,3.167969198354475,high
57834364,SIDM00444,RUNX2,0.2141,-1.1176508908869591,low
57834504,SIDM00444,BMP2,1.0144,0.04072573313325226,normal
57834816,SIDM00444,SMO,2.3074,0.00931699735409682,normal
57834920,SIDM00444,FOXA1,2.0841,-0.43944622693849417,normal
57835160,SIDM00444,COX4I2,0.0286,-0.1598303435579478,normal
57835600,SIDM00444,VHL,5.3399,0.5771352396399402,normal
57835654,SIDM00444,LDHA,10.1534,0.8617039415262747,normal
57835754,SIDM00444,ETS1,3.4005,-0.07824475852233644,normal
57835896,SIDM00444,MDM2,6.364,0.6328400376818343,normal
57836159,SIDM00444,MYC,6.9058,0.7901329076090104,normal
57836429,SIDM00444,IDH1,4.8743,-1.3096686405166778,low
57836510,SIDM00444,EGF,0.0976,-0.7124973223982013,normal
57836613,SIDM00444,BRCA2,3.2172,0.2853326598074422,normal
57836632,SIDM00444,RB1,5.1687,0.7285130242167157,normal
57836821,SIDM00444,NCOR1,5.7216,0.4968448521530159,normal
57837627,SIDM00444,EGFR,1.3045,-0.2244418194191376,normal
57837957,SIDM00444,ATM,5.5515,0.5478887874964472,normal
57838273,SIDM00444,PDK1,4.5292,1.0733730314264731,high
57838871,SIDM00444,ERG,0.0,-0.47787674098959776,normal
57840091,SIDM00444,TERT,0.3219,-0.9740964988757999,normal
57840170,SIDM00444,SHH,0.2987,0.06628100500218702,normal
57840232,SIDM00444,YWHAZ,9.8603,0.3862621887021751,normal
57840549,SIDM00444,FRS2,4.5546,0.4602145134179073,normal
57840908,SIDM00444,EEF2,10.6563,1.1236073525863572,high
57841016,SIDM00444,FADD,4.1675,-0.8277184987326908,normal
57841259,SIDM00444,AR,0.0144,-0.7782917087446257,normal
57841541,SIDM00444,FOS,2.5898,-1.0183427252782185,low
57841598,SIDM00444,CDH2,0.0976,-1.3771955984637096,low
57841883,SIDM00444,BCL2,0.111,-1.4215017300176573,low
57841908,SIDM00444,PTEN,5.1436,0.3449070683652968,normal
57842545,SIDM00444,ATR,4.3813,0.5905519832139424,normal
57843052,SIDM00444,JUN,4.3554,-0.3755506395974492,normal
57844469,SIDM00444,MED12,4.3806,0.1808506905312718,normal
57844789,SIDM00444,PTCH1,5.126,1.5070844736918232,high
57845783,SIDM00444,NCOR2,6.6298,0.6167331309505972,normal
57845852,SIDM00444,NF1,4.849,0.5839448225871103,normal
57847853,SIDM00444,DAXX,5.7679,0.024505166712493913,normal
58734348,SIDM00767,BAD,6.696,1.2722985774289475,high
58734366,SIDM00767,CFLAR,3.6792,-0.47529250878411294,normal
58734464,SIDM00767,ETV1,3.3618,0.09946497133262201,normal
58734636,SIDM00767,BRCA1,5.5195,1.0937153342785395,high
58735357,SIDM00767,FGFR3,1.4542,-0.33446662821576745,normal
58736046,SIDM00767,BAX,7.8449,0.91059842841754,normal
58736172,SIDM00767,BIRC5,7.1861,1.0703629166602748,high
58736617,SIDM00767,EP300,4.7137,0.03584531158718962,normal
58736843,SIDM00767,E2F1,6.97,1.5777191117708875,high
58737086,SIDM00767,AXIN1,5.1231,1.6573999990907815,high
58737122,SIDM00767,EEF2K,2.3978,-1.5547902860377867,low
58737634,SIDM00767,EZH2,6.968,1.1745916410663109,high
58737658,SIDM00767,RHEB,8.3814,1.5822419027970405,high
58738944,SIDM00767,ZBTB17,4.934,0.6817489195239532,normal
58739304,SIDM00767,MXI1,6.0557,0.8181051410681097,normal
58739423,SIDM00767,APAF1,5.191,2.0485993071479576,high
58739450,SIDM00767,SPOP,5.3313,-0.007115437119784147,normal
58739611,SIDM00767,TWIST1,2.1731,-0.19496335495127987,normal
58739777,SIDM00767,NCOA3,3.1424,-0.6010773882388282,normal
58739906,SIDM00767,RUNX2,0.2987,-1.053572019223552,low
58740046,SIDM00767,BMP2,0.3219,-0.4480982348477419,normal
58740358,SIDM00767,SMO,0.1763,-1.1337025698781407,low
58740462,SIDM00767,FOXA1,6.7455,1.0362593240879274,high
58740702,SIDM00767,COX4I2,0.0,-0.30794052208691924,normal
58741142,SIDM00767,VHL,4.6323,-0.506950743512491,normal
58741196,SIDM00767,LDHA,10.063,0.76029887697129,normal
58741296,SIDM00767,ETS1,0.0841,-1.35707221286657,low
58741438,SIDM00767,MDM2,6.8515,1.0420224205924082,high
58741701,SIDM00767,MYC,0.433,-1.7817093514504563,low
58741971,SIDM00767,IDH1,4.6826,-1.5132178428624659,low
58742052,SIDM00767,EGF,0.1375,-0.680576640653429,normal
58742155,SIDM00767,BRCA2,3.3089,0.3893575799125911,normal
58742174,SIDM00767,RB1,0.1506,-2.9055200533442864,low
58742363,SIDM00767,NCOR1,6.0896,0.9063964131982383,normal
58743169,SIDM00767,EGFR,0.5945,-0.6363345030179762,normal
58743499,SIDM00767,ATM,4.6519,-0.1677767706586101,normal
58743815,SIDM00767,PDK1,4.2735,0.8431958246802275,normal
58744413,SIDM00767,ERG,0.0,-0.47787674098959776,normal
58745633,SIDM00767,TERT,1.3103,0.040926062508253924,normal
58745712,SIDM00767,SHH,0.1243,-0.17500296992255565,normal
58745774,SIDM00767,YWHAZ,10.5736,1.6120321010874963,high
58746091,SIDM00767,FRS2,4.5217,0.4341126763331742,normal
58746450,SIDM00767,EEF2,10.0115,0.05825803011846526,normal
58746558,SIDM00767,FADD,3.9345,-1.1061138941924062,low
58746801,SIDM00767,AR,0.0286,-0.7699131132690603,normal
58747083,SIDM00767,FOS,2.0356,-1.2609202457091861,low
58747140,SIDM00767,CDH2,5.6334,0.823596400271193,normal
58747425,SIDM00767,BCL2,5.2946,1.692142474975265,high
58747450,SIDM00767,PTEN,6.1823,1.3367463867694045,high
58748087,SIDM00767,ATR,3.852,-0.1724826969499512,normal
58748594,SIDM00767,JUN,4.5135,-0.2775179074966306,normal
58750011,SIDM00767,MED12,4.5638,0.5028317061321328,normal
58750331,SIDM00767,PTCH1,4.0197,0.7565771575096455,normal
58751325,SIDM00767,NCOR2,7.046,1.1270746580954918,high
58751394,SIDM00767,NF1,4.7923,0.5079891635122097,normal
58753395,SIDM00767,DAXX,5.6337,-0.1653847408502402,normal
59063636,SIDM00129,BAD,5.6372,-0.2105503684079153,normal
59063654,SIDM00129,CFLAR,3.6576,-0.49487773558703063,normal
59063752,SIDM00129,ETV1,3.2265,0.02955626145722166,normal
59063924,SIDM00129,BRCA1,0.8074,-3.7913289665872227,low
59064645,SIDM00129,FGFR3,0.0976,-1.0251476246115645,low
59065334,SIDM00129,BAX,7.3083,0.203096182809886,normal
59065460,SIDM00129,BIRC5,4.1554,-2.010256402686047,low
59065905,SIDM00129,EP300,3.9514,-1.709566486817121,low
59066131,SIDM00129,E2F1,4.8324,-0.42815704781200925,normal
59066374,SIDM00129,AXIN1,4.9955,1.3719454785923841,high
59066410,SIDM00129,EEF2K,3.3248,-0.14880111889062833,normal
59066922,SIDM00129,EZH2,3.1127,-2.316356766304145,low
59066946,SIDM00129,RHEB,6.8764,-0.5641084648798308,normal
59068232,SIDM00129,ZBTB17,4.8851,0.6074286682987383,normal
59068592,SIDM00129,MXI1,5.5125,0.40733219414552596,normal
59068711,SIDM00129,APAF1,1.373,-2.3115728276486633,low
59068738,SIDM00129,SPOP,3.8268,-2.005134374129543,low
59068899,SIDM00129,TWIST1,3.9392,0.6714575332207875,normal
59069065,SIDM00129,NCOA3,2.7655,-0.991876193874871,normal
59069194,SIDM00129,RUNX2,1.4383,-0.19040083544555308,normal
59069334,SIDM00129,BMP2,0.0,-0.6753219681229505,normal
59069646,SIDM00129,SMO,4.6882,1.286263637899595,high
59069750,SIDM00129,FOXA1,0.0,-1.099230398838388,low
59069990,SIDM00129,COX4I2,0.0,-0.30794052208691924,normal
59070430,SIDM00129,VHL,4.6982,-0.40598795904422474,normal
59070484,SIDM00129,LDHA,8.9958,-0.436819318748634,normal
59070584,SIDM00129,ETS1,4.4912,0.34233692778005637,normal
59070726,SIDM00129,MDM2,4.6809,-0.7798673852449087,normal
59070989,SIDM00129,MYC,7.7789,1.1370423558207303,high
59071259,SIDM00129,IDH1,6.2534,0.15467515163291112,normal
59071340,SIDM00129,EGF,0.0704,-0.7342577871465172,normal
59071443,SIDM00129,BRCA2,0.0704,-3.2844123629502784,low
59071462,SIDM00129,RB1,1.8836,-1.6505073347031243,low
59071651,SIDM00129,NCOR1,1.4803,-4.223348180078235,low
59072457,SIDM00129,EGFR,0.0144,-0.972868229434436,normal
59072787,SIDM00129,ATM,2.4777,-1.8974344591209564,low
59073103,SIDM00129,PDK1,2.8758,-0.4149922154810071,normal
59073701,SIDM00129,ERG,0.0144,-0.44516011798741983,normal
59074921,SIDM00129,TERT,0.926,-0.35372506086274147,normal
59075000,SIDM00129,SHH,0.0976,-0.21194266103775417,normal
59075062,SIDM00129,YWHAZ,9.1634,-0.8113251545493759,normal
59075379,SIDM00129,FRS2,2.4647,-1.1978471681439211,low
59075738,SIDM00129,EEF2,10.1935,0.3589614679118225,normal
59075846,SIDM00129,FADD,5.9722,1.3285912445554942,high
59076089,SIDM00129,AR,0.0,-0.786788312607171,normal
59076371,SIDM00129,FOS,5.2288,0.13676748117671447,normal
59076428,SIDM00129,CDH2,4.0054,0.17637479292619823,normal
59076713,SIDM00129,BCL2,1.9745,-0.30214916114577095,normal
59076738,SIDM00129,PTEN,3.7203,-1.0141811206060782,low
59077375,SIDM00129,ATR,0.8875,-4.446082374535178,low
59077882,SIDM00129,JUN,1.2265,-2.3156810347287142,low
59079299,SIDM00129,MED12,3.0566,-2.146130011736968,low
59079619,SIDM00129,PTCH1,2.8856,-0.01278951272646394,normal
59080613,SIDM00129,NCOR2,6.363,0.2895848382012991,normal
59080682,SIDM00129,NF1,2.5922,-2.439277953431148,low
59082683,SIDM00129,DAXX,4.6346,-1.579088218092624,low
59516407,SIDM01242,BAD,5.6522,-0.1895428748420365,normal
59516425,SIDM01242,CFLAR,3.0144,-1.0780822670516939,low
59516523,SIDM01242,ETV1,5.1795,1.0386598119868364,high
59516695,SIDM01242,BRCA1,5.2079,0.7706789377356459,normal
59517416,SIDM01242,FGFR3,0.0286,-1.0602773524247076,low
59518105,SIDM01242,BAX,6.8172,-0.44441472441694796,normal
59518231,SIDM01242,BIRC5,4.09,-2.07673362032067,low
59518676,SIDM01242,EP300,5.0085,0.7108386189066043,normal
59518902,SIDM01242,E2F1,5.6929,0.379316958232659,normal
59519145,SIDM01242,AXIN1,4.0832,-0.6689648587954496,normal
59519181,SIDM01242,EEF2K,3.6064,0.27830411246712705,normal
59519693,SIDM01242,EZH2,4.0652,-1.453874376342181,low
59519717,SIDM01242,RHEB,6.9266,-0.4925159144098124,normal
59521003,SIDM01242,ZBTB17,3.854,-0.9596799418918454,normal
59521363,SIDM01242,MXI1,7.1994,1.6829818336221583,high
59521482,SIDM01242,APAF1,3.1194,-0.31717664739491247,normal
59521509,SIDM01242,SPOP,5.257,-0.10578795757164534,normal
59521670,SIDM01242,TWIST1,3.9662,0.6847033086472333,normal
59521836,SIDM01242,NCOA3,5.1089,1.437940524425747,high
59521965,SIDM01242,RUNX2,1.157,-0.4034668708937375,normal
59522105,SIDM01242,BMP2,0.6041,-0.2488980561268227,normal
59522417,SIDM01242,SMO,4.6882,1.286263637899595,high
59522521,SIDM01242,FOXA1,0.6599,-0.8903193220969937,normal
59522761,SIDM01242,COX4I2,0.0,-0.30794052208691924,normal
59523201,SIDM01242,VHL,4.3462,-0.945273241788227,normal
59523255,SIDM01242,LDHA,9.8453,0.516096636333895,normal
59523355,SIDM01242,ETS1,6.0719,0.9518661031153387,normal
59523497,SIDM01242,MDM2,9.0795,2.9120908290534526,high
59523760,SIDM01242,MYC,6.6539,0.690045300227803,normal
59524030,SIDM01242,IDH1,6.3894,0.2990814715026408,normal
59524111,SIDM01242,EGF,0.9928,0.003677973289019636,normal
59524214,SIDM01242,BRCA2,2.2141,-0.8525887944725467,normal
59524233,SIDM01242,RB1,4.5354,0.2698866221881823,normal
59524422,SIDM01242,NCOR1,5.9081,0.7044029123022935,normal
59525228,SIDM01242,EGFR,2.0942,0.23368726824002137,normal
59525558,SIDM01242,ATM,7.2112,1.8682424189659328,high
59525874,SIDM01242,PDK1,3.497,0.14420246903509695,normal
59526472,SIDM01242,ERG,0.0,-0.47787674098959776,normal
59527692,SIDM01242,TERT,0.1763,-1.123618235963536,low
59527771,SIDM01242,SHH,0.0144,-0.3270506123779984,normal
59527833,SIDM01242,YWHAZ,9.0914,-0.9350535068439815,normal
59528150,SIDM01242,FRS2,5.8552,1.4920701156186418,high
59528509,SIDM01242,EEF2,10.517,0.8934535675060568,normal
59528617,SIDM01242,FADD,5.3107,0.5382111840550591,normal
59528860,SIDM01242,AR,1.2928,-0.023982099169775575,normal
59529142,SIDM01242,FOS,4.2234,-0.3033036827375673,normal
59529199,SIDM01242,CDH2,4.7115,0.4570892750799457,normal
59529484,SIDM01242,BCL2,1.8875,-0.35440763900563366,normal
59529509,SIDM01242,PTEN,4.9575,0.16720292168675138,normal
59530146,SIDM01242,ATR,3.7323,-0.3450412671664974,normal
59530653,SIDM01242,JUN,5.522,0.3478205512236486,normal
59532070,SIDM01242,MED12,4.6433,0.6425560005659137,normal
59532390,SIDM01242,PTCH1,3.2615,0.24221880342004276,normal
59533384,SIDM01242,NCOR2,5.8232,-0.372314143905415,normal
59533453,SIDM01242,NF1,4.7469,0.44717105201308327,normal
59535454,SIDM01242,DAXX,4.5951,-1.634979807874501,low
60174983,SIDM00508,BAD,7.2088,1.9904747574678066,high
60175001,SIDM00508,CFLAR,4.3413,0.125049096133104,normal
60175099,SIDM00508,ETV1,3.7592,0.3047992012253351,normal
60175271,SIDM00508,BRCA1,5.0904,0.6488664326207862,normal
60175992,SIDM00508,FGFR3,4.238,1.0828396947730428,high
60176681,SIDM00508,BAX,7.7964,0.846651617176446,normal
60176807,SIDM00508,BIRC5,6.8348,0.7132765778981536,normal
60177252,SIDM00508,EP300,4.4906,-0.47497899934551735,normal
60177478,SIDM00508,E2F1,7.1294,1.727296516260743,high
60177721,SIDM00508,AXIN1,4.5521,0.38001339090438185,normal
60177757,SIDM00508,EEF2K,2.3016,-1.700697683966111,low
60178269,SIDM00508,EZH2,6.988,1.1927015075222054,high
60178293,SIDM00508,RHEB,8.2519,1.3975559409271698,high
60179579,SIDM00508,ZBTB17,4.1859,-0.45524453531415676,normal
60179939,SIDM00508,MXI1,3.0018,-1.4912827503289432,low
60180058,SIDM00508,APAF1,4.4128,1.1598916184893064,high
60180085,SIDM00508,SPOP,5.4634,0.16831713288951453,normal
60180246,SIDM00508,TWIST1,0.1375,-1.1935967052502776,low
60180412,SIDM00508,NCOA3,2.8094,-0.9463573093765363,normal
60180541,SIDM00508,RUNX2,0.0426,-1.24755073119753,low
60180681,SIDM00508,BMP2,5.1313,2.9467753992429344,high
60180993,SIDM00508,SMO,0.111,-1.1687263499636669,low
60181097,SIDM00508,FOXA1,6.926,1.093401996237983,high
60181337,SIDM00508,COX4I2,0.0286,-0.1598303435579478,normal
60181777,SIDM00508,VHL,4.5466,-0.6382483251351077,normal
60181831,SIDM00508,LDHA,9.743,0.40134289624567576,normal
60181931,SIDM00508,ETS1,5.0553,0.5598579044401643,normal
60182073,SIDM00508,MDM2,5.7996,0.15911175683111006,normal
60182336,SIDM00508,MYC,4.218,-0.2778125910778074,normal
60182606,SIDM00508,IDH1,4.1449,-2.084153711935654,low
60182687,SIDM00508,EGF,0.0426,-0.7564982621466343,normal
60182790,SIDM00508,BRCA2,4.1367,1.3284178728574374,high
60182809,SIDM00508,RB1,4.2847,0.08833342624857496,normal
60182998,SIDM00508,NCOR1,5.4738,0.221065295557891,normal
60183804,SIDM00508,EGFR,2.7887,0.6365879284645193,normal
60184134,SIDM00508,ATM,4.8929,0.02394777304455648,normal
60184450,SIDM00508,PDK1,3.5059,0.15221411213263944,normal
60185048,SIDM00508,ERG,0.0426,-0.3810900646081546,normal
60186268,SIDM00508,TERT,3.7655,2.562256892850351,high
60186347,SIDM00508,SHH,0.0286,-0.30740478414444705,normal
60186409,SIDM00508,YWHAZ,9.8539,0.37526411294265266,normal
60186726,SIDM00508,FRS2,4.2743,0.23783320840724656,normal
60187085,SIDM00508,EEF2,10.7629,1.2997336518653237,high
60187193,SIDM00508,FADD,4.2698,-0.7054873873355718,normal
60187436,SIDM00508,AR,0.0,-0.786788312607171,normal
60187718,SIDM00508,FOS,3.9745,-0.412249090235344,normal
60187775,SIDM00508,CDH2,6.1375,1.024004515911618,high
60188060,SIDM00508,BCL2,4.2994,1.0943535420311807,high
60188085,SIDM00508,PTEN,5.4777,0.6639342333588579,normal
60188722,SIDM00508,ATR,3.5273,-0.640567640553231,normal
60189229,SIDM00508,JUN,5.6719,0.44076872669431755,normal
60190646,SIDM00508,MED12,4.0909,-0.3283081534620126,normal
60190966,SIDM00508,PTCH1,4.3568,0.9852637852643338,normal
60191960,SIDM00508,NCOR2,6.9048,0.9539362063106303,normal
60192029,SIDM00508,NF1,4.7538,0.45641433327616626,normal
60194030,SIDM00508,DAXX,5.3473,-0.5706341411927677,normal
60586593,SIDM00056,BAD,6.7654,1.3694932476604154,high
60586611,SIDM00056,CFLAR,5.7452,1.3979981659764504,high
60586709,SIDM00056,ETV1,5.4216,1.1637514502782955,high
60586881,SIDM00056,BRCA1,4.4356,-0.029966149074615034,normal
60587602,SIDM00056,FGFR3,0.0286,-1.0602773524247076,low
60588291,SIDM00056,BAX,8.4353,1.6890354873194386,high
60588417,SIDM00056,BIRC5,6.1983,0.06629264786088931,normal
60588862,SIDM00056,EP300,4.8953,0.4516485158246577,normal
60589088,SIDM00056,E2F1,3.7602,-1.4342856117644707,low
60589331,SIDM00056,AXIN1,4.2365,-0.32601675540670005,normal
60589367,SIDM00056,EEF2K,3.5173,0.1431653478578375,normal
60589879,SIDM00056,EZH2,3.6803,-1.802398756285866,low
60589903,SIDM00056,RHEB,6.5954,-0.9648556099410949,normal
60591189,SIDM00056,ZBTB17,4.861,0.5708004872245515,normal
60591549,SIDM00056,MXI1,5.5937,0.46873639755147917,normal
60591668,SIDM00056,APAF1,3.6323,0.2685573201108983,normal
60591695,SIDM00056,SPOP,5.7642,0.5677881174375604,normal
60591856,SIDM00056,TWIST1,3.8146,0.6103307325491156,normal
60592022,SIDM00056,NCOA3,4.7929,1.110287506168943,high
60592151,SIDM00056,RUNX2,5.4476,2.8463771806312557,high
60592291,SIDM00056,BMP2,5.2532,3.032822535267314,high
60592603,SIDM00056,SMO,2.6893,0.21414979390329272,normal
60592707,SIDM00056,FOXA1,1.546,-0.6097978717248925,normal
60592947,SIDM00056,COX4I2,0.0,-0.30794052208691924,normal
60593387,SIDM00056,VHL,6.4089,2.2149078738823773,high
60593441,SIDM00056,LDHA,10.3486,1.080667089768899,high
60593541,SIDM00056,ETS1,7.3925,1.4610988664149993,high
60593683,SIDM00056,MDM2,7.3968,1.4997191455178158,high
60593946,SIDM00056,MYC,5.0618,0.057455067152692156,normal
60594216,SIDM00056,IDH1,5.6126,-0.5257334496356387,normal
60594297,SIDM00056,EGF,1.926,0.750253918256976,normal
60594400,SIDM00056,BRCA2,2.4803,-0.5506102368717759,normal
60594419,SIDM00056,RB1,5.5292,0.9895817403564382,normal
60594608,SIDM00056,NCOR1,5.4346,0.1774391510117694,normal
60595414,SIDM00056,EGFR,5.9423,2.4660876002916994,high
60595744,SIDM00056,ATM,7.2612,1.9080192952528967,high
60596060,SIDM00056,PDK1,3.7093,0.3353116633731022,normal
60596658,SIDM00056,ERG,0.0144,-0.44516011798741983,normal
60597878,SIDM00056,TERT,0.2016,-1.0976367802745268,low
60597957,SIDM00056,SHH,0.0426,-0.2880356577170022,normal
60598019,SIDM00056,YWHAZ,10.1038,0.8047046023651845,normal
